customerID,churn_probability,churn_predicted,risk_tier,segment_label,discounted_lifetime_value,actual_churn
ID-004134,0.0461,0,Low,Stable Value Seekers,3573.2,0
ID-006271,0.046,0,Low,At-Risk New Customers,5175.65,0
ID-005897,0.0458,0,Low,Stable Value Seekers,6453.29,0
ID-005748,0.0458,0,Low,Stable Value Seekers,6816.89,0
ID-004383,0.0457,0,Low,Stable Value Seekers,3603.31,0
ID-000850,0.0457,0,Low,At-Risk New Customers,5460.75,0
ID-004549,0.0457,0,Low,Stable Value Seekers,6145.54,0
ID-002073,0.0457,0,Low,At-Risk New Customers,4637.17,0
ID-003225,0.0457,0,Low,Stable Value Seekers,5767.15,0
ID-004218,0.0456,0,Low,Stable Value Seekers,5153.85,0
ID-001733,0.0456,0,Low,Stable Value Seekers,6055.76,0
ID-003161,0.0456,0,Low,Stable Value Seekers,5224.19,0
ID-005990,0.0456,0,Low,At-Risk New Customers,5151.71,0
ID-001160,0.0456,0,Low,Stable Value Seekers,4541.93,0
ID-001258,0.0455,0,Low,Stable Value Seekers,6276.33,0
ID-005935,0.0455,0,Low,High Value Loyalists,4147.72,0
ID-004613,0.0454,0,Low,Stable Value Seekers,6403.28,0
ID-000164,0.0454,0,Low,Stable Value Seekers,6831.44,0
ID-001846,0.0454,0,Low,Stable Value Seekers,4431.31,0
ID-005911,0.0454,0,Low,At-Risk New Customers,3963.24,0
ID-004150,0.0454,0,Low,Stable Value Seekers,1816.81,0
ID-002567,0.0454,0,Low,Stable Value Seekers,3207.73,0
ID-000653,0.0453,0,Low,Stable Value Seekers,7020.08,0
ID-002321,0.0453,0,Low,Stable Value Seekers,6884.91,1
ID-001295,0.0453,0,Low,High Value Loyalists,4217.53,0
ID-001012,0.0453,0,Low,Stable Value Seekers,7500.42,0
ID-000295,0.0451,0,Low,Stable Value Seekers,7582.39,0
ID-000505,0.0451,0,Low,At-Risk New Customers,3482.36,0
ID-003988,0.0451,0,Low,Stable Value Seekers,6315.78,0
ID-004430,0.045,0,Low,At-Risk New Customers,2958.7,0
ID-002735,0.045,0,Low,Stable Value Seekers,3658.01,1
ID-005912,0.045,0,Low,Stable Value Seekers,2846.76,0
ID-000032,0.0448,0,Low,Stable Value Seekers,3698.22,0
ID-006736,0.0448,0,Low,Stable Value Seekers,3579.61,0
ID-005298,0.0448,0,Low,Stable Value Seekers,6284.68,0
ID-006011,0.0448,0,Low,Stable Value Seekers,2794.19,0
ID-006843,0.0448,0,Low,Stable Value Seekers,3054.38,0
ID-004780,0.0448,0,Low,High Value Loyalists,4394.16,0
ID-004826,0.0448,0,Low,Stable Value Seekers,6849.87,0
ID-003895,0.0448,0,Low,High Value Loyalists,2109.43,0
ID-000022,0.0447,0,Low,At-Risk New Customers,1138.52,0
ID-005078,0.0447,0,Low,Stable Value Seekers,1585.35,0
ID-000411,0.0447,0,Low,High Value Loyalists,6053.01,0
ID-005343,0.0447,0,Low,At-Risk New Customers,6182.89,0
ID-003110,0.0446,0,Low,Stable Value Seekers,5893.83,0
ID-003009,0.0445,0,Low,Stable Value Seekers,6973.88,0
ID-006516,0.0445,0,Low,Stable Value Seekers,2393.66,0
ID-001843,0.0445,0,Low,Stable Value Seekers,7470.1,0
ID-002710,0.0445,0,Low,At-Risk New Customers,3727.46,0
ID-002705,0.0444,0,Low,Stable Value Seekers,7131.18,0
ID-001744,0.0444,0,Low,Stable Value Seekers,6008.74,0
ID-002074,0.0444,0,Low,At-Risk New Customers,3739.67,1
ID-000982,0.0444,0,Low,Stable Value Seekers,6797.87,0
ID-002449,0.0444,0,Low,Stable Value Seekers,7394.52,0
ID-005638,0.0443,0,Low,At-Risk New Customers,6922.31,0
ID-001978,0.0443,0,Low,At-Risk New Customers,1218.72,0
ID-003254,0.0443,0,Low,Stable Value Seekers,3791.88,0
ID-006315,0.0442,0,Low,Stable Value Seekers,6518.69,0
ID-005135,0.0442,0,Low,High Value Loyalists,2138.91,0
ID-006894,0.0442,0,Low,Stable Value Seekers,6422.51,0
ID-001995,0.0441,0,Low,Stable Value Seekers,2549.11,0
ID-005640,0.0441,0,Low,Stable Value Seekers,7096.43,0
ID-002252,0.044,0,Low,Stable Value Seekers,6998.4,0
ID-002852,0.044,0,Low,Stable Value Seekers,6498.19,0
ID-003558,0.0439,0,Low,At-Risk New Customers,1137.67,0
ID-001207,0.0439,0,Low,Stable Value Seekers,4428.93,0
ID-003737,0.0439,0,Low,At-Risk New Customers,2467.97,0
ID-007025,0.0439,0,Low,Stable Value Seekers,2949.77,0
ID-001835,0.0439,0,Low,At-Risk New Customers,1256.55,0
ID-005102,0.0439,0,Low,Stable Value Seekers,6557.39,0
ID-004681,0.0439,0,Low,Stable Value Seekers,7490.69,0
ID-007016,0.0438,0,Low,Stable Value Seekers,4096.88,0
ID-002751,0.0438,0,Low,Stable Value Seekers,4053.44,0
ID-002473,0.0438,0,Low,Stable Value Seekers,4034.19,0
ID-006817,0.0437,0,Low,Stable Value Seekers,4642.32,0
ID-000717,0.0437,0,Low,Stable Value Seekers,3053.85,0
ID-002315,0.0437,0,Low,Stable Value Seekers,6440.9,0
ID-002905,0.0436,0,Low,At-Risk New Customers,1233.03,0
ID-000714,0.0436,0,Low,Stable Value Seekers,6467.89,0
ID-003607,0.0436,0,Low,Stable Value Seekers,2132.89,0
ID-006438,0.0436,0,Low,At-Risk New Customers,3758.64,0
ID-005860,0.0436,0,Low,Stable Value Seekers,6501.95,0
ID-000213,0.0436,0,Low,Stable Value Seekers,6674.5,0
ID-002219,0.0436,0,Low,Stable Value Seekers,6911.08,0
ID-006385,0.0436,0,Low,Stable Value Seekers,5723.65,0
ID-001205,0.0436,0,Low,Stable Value Seekers,5220.34,0
ID-005172,0.0435,0,Low,Stable Value Seekers,4479.48,0
ID-003506,0.0435,0,Low,Stable Value Seekers,4216.4,0
ID-001335,0.0435,0,Low,Stable Value Seekers,6578.32,0
ID-005204,0.0434,0,Low,Stable Value Seekers,6144.25,0
ID-006656,0.0433,0,Low,Stable Value Seekers,6992.51,0
ID-003459,0.0433,0,Low,Stable Value Seekers,4413.72,0
ID-004348,0.0433,0,Low,Stable Value Seekers,5498.88,0
ID-000516,0.0433,0,Low,Stable Value Seekers,3455.69,0
ID-002704,0.0432,0,Low,Stable Value Seekers,5666.59,0
ID-004169,0.0432,0,Low,Stable Value Seekers,2271.3,0
ID-003450,0.0432,0,Low,At-Risk New Customers,1092.57,0
ID-001865,0.0432,0,Low,At-Risk New Customers,3819.29,0
ID-006411,0.0432,0,Low,At-Risk New Customers,4795.03,0
ID-000771,0.0432,0,Low,At-Risk New Customers,3837.27,0
ID-004405,0.0431,0,Low,Stable Value Seekers,2245.99,0
ID-003937,0.0431,0,Low,Stable Value Seekers,2183.71,0
ID-000378,0.043,0,Low,Stable Value Seekers,4037.79,1
ID-003088,0.0429,0,Low,Stable Value Seekers,5249.19,0
ID-003107,0.0429,0,Low,Stable Value Seekers,3215.39,0
ID-001442,0.0429,0,Low,At-Risk New Customers,3792.21,0
ID-000307,0.0429,0,Low,Stable Value Seekers,6218.27,0
ID-002492,0.0428,0,Low,Stable Value Seekers,4241.05,0
ID-006335,0.0428,0,Low,At-Risk New Customers,4045.22,0
ID-005250,0.0428,0,Low,High Value Loyalists,3878.37,0
ID-004799,0.0428,0,Low,At-Risk New Customers,2625.92,0
ID-001879,0.0428,0,Low,Stable Value Seekers,7325.28,0
ID-003612,0.0427,0,Low,High Value Loyalists,5715.14,0
ID-006501,0.0427,0,Low,Stable Value Seekers,5157.06,0
ID-002873,0.0427,0,Low,Stable Value Seekers,3765.66,0
ID-000413,0.0427,0,Low,Stable Value Seekers,5982.8,0
ID-000386,0.0427,0,Low,High Value Loyalists,5937.05,0
ID-004836,0.0426,0,Low,At-Risk New Customers,5418.24,0
ID-004804,0.0426,0,Low,Stable Value Seekers,6926.24,0
ID-001594,0.0426,0,Low,Stable Value Seekers,5596.33,0
ID-000953,0.0426,0,Low,Stable Value Seekers,6411.62,0
ID-002881,0.0425,0,Low,High Value Loyalists,3317.38,0
ID-005968,0.0425,0,Low,Stable Value Seekers,2984.38,0
ID-003230,0.0424,0,Low,Stable Value Seekers,5977.45,0
ID-001672,0.0424,0,Low,Stable Value Seekers,1209.15,0
ID-000842,0.0424,0,Low,Stable Value Seekers,2320.72,1
ID-004227,0.0424,0,Low,High Value Loyalists,3680.96,1
ID-006298,0.0423,0,Low,Stable Value Seekers,3223.12,0
ID-002979,0.0423,0,Low,High Value Loyalists,2645.69,0
ID-002260,0.0422,0,Low,Stable Value Seekers,6385.97,0
ID-000026,0.0422,0,Low,Stable Value Seekers,5001.05,0
ID-001228,0.0422,0,Low,Stable Value Seekers,5560.16,0
ID-001876,0.0422,0,Low,Stable Value Seekers,6534.41,0
ID-003442,0.0422,0,Low,Stable Value Seekers,1873.47,0
ID-000089,0.0422,0,Low,Stable Value Seekers,3484.07,0
ID-000289,0.0422,0,Low,Stable Value Seekers,5151.71,0
ID-000377,0.0421,0,Low,Stable Value Seekers,6592.58,0
ID-002287,0.042,0,Low,High Value Loyalists,1581.9,0
ID-002071,0.0419,0,Low,High Value Loyalists,1975.37,0
ID-002366,0.0419,0,Low,Stable Value Seekers,5637.13,0
ID-000383,0.0419,0,Low,Stable Value Seekers,6775.16,0
ID-002393,0.0418,0,Low,Stable Value Seekers,4692.37,0
ID-003246,0.0418,0,Low,Stable Value Seekers,5147.03,0
ID-004070,0.0418,0,Low,High Value Loyalists,7941.86,0
ID-002223,0.0418,0,Low,Stable Value Seekers,4695.87,0
ID-002590,0.0417,0,Low,At-Risk New Customers,1456.2,0
ID-004032,0.0417,0,Low,Stable Value Seekers,5900.56,0
ID-002204,0.0417,0,Low,Stable Value Seekers,5257.34,0
ID-002378,0.0417,0,Low,High Value Loyalists,2732.65,0
ID-001342,0.0417,0,Low,Stable Value Seekers,7078.32,0
ID-004920,0.0417,0,Low,Stable Value Seekers,6041.62,0
ID-006835,0.0416,0,Low,Stable Value Seekers,5693.29,0
ID-002247,0.0416,0,Low,Stable Value Seekers,6289.16,0
ID-004757,0.0416,0,Low,At-Risk New Customers,2741.04,0
ID-005698,0.0416,0,Low,Stable Value Seekers,6827.0,0
ID-000586,0.0416,0,Low,At-Risk New Customers,3294.29,0
ID-006064,0.0416,0,Low,Stable Value Seekers,3215.04,0
ID-000220,0.0416,0,Low,At-Risk New Customers,1319.73,0
ID-001676,0.0415,0,Low,Stable Value Seekers,5458.94,0
ID-005072,0.0415,0,Low,Stable Value Seekers,1926.57,1
ID-006966,0.0415,0,Low,High Value Loyalists,1521.31,0
ID-000285,0.0414,0,Low,At-Risk New Customers,4923.76,0
ID-003624,0.0414,0,Low,Stable Value Seekers,2075.39,0
ID-001765,0.0414,0,Low,Stable Value Seekers,7372.86,0
ID-003394,0.0413,0,Low,Stable Value Seekers,5838.04,0
ID-006437,0.0413,0,Low,At-Risk New Customers,1537.64,0
ID-002230,0.0413,0,Low,Stable Value Seekers,6592.85,0
ID-003759,0.0412,0,Low,Stable Value Seekers,7127.64,0
ID-002256,0.0412,0,Low,Stable Value Seekers,4491.78,0
ID-003395,0.0411,0,Low,Stable Value Seekers,2497.13,0
ID-001323,0.0411,0,Low,Stable Value Seekers,3879.03,0
ID-002152,0.0411,0,Low,Stable Value Seekers,7843.95,1
ID-006967,0.0411,0,Low,Stable Value Seekers,3854.0,1
ID-006833,0.0411,0,Low,Stable Value Seekers,6637.81,0
ID-001146,0.041,0,Low,Stable Value Seekers,5024.67,0
ID-000639,0.041,0,Low,Stable Value Seekers,2633.69,0
ID-003689,0.041,0,Low,Stable Value Seekers,6369.78,0
ID-004508,0.041,0,Low,Stable Value Seekers,4316.9,0
ID-004968,0.041,0,Low,Stable Value Seekers,2962.65,0
ID-005378,0.0409,0,Low,High Value Loyalists,7445.88,0
ID-005285,0.0409,0,Low,At-Risk New Customers,1888.37,0
ID-003064,0.0409,0,Low,Stable Value Seekers,2063.36,0
ID-004199,0.0408,0,Low,Stable Value Seekers,5824.35,0
ID-005487,0.0408,0,Low,Stable Value Seekers,3033.45,0
ID-004280,0.0408,0,Low,Stable Value Seekers,7573.3,0
ID-006103,0.0408,0,Low,Stable Value Seekers,3264.84,0
ID-001812,0.0408,0,Low,High Value Loyalists,1263.96,0
ID-002045,0.0408,0,Low,Stable Value Seekers,6915.75,0
ID-002924,0.0407,0,Low,Stable Value Seekers,7434.03,0
ID-003746,0.0407,0,Low,Stable Value Seekers,4146.04,0
ID-003440,0.0407,0,Low,Stable Value Seekers,3719.36,0
ID-004894,0.0407,0,Low,Stable Value Seekers,3794.79,0
ID-005901,0.0406,0,Low,Stable Value Seekers,7112.1,0
ID-003303,0.0406,0,Low,At-Risk New Customers,5187.84,0
ID-001986,0.0406,0,Low,Stable Value Seekers,6980.97,0
ID-006550,0.0405,0,Low,Stable Value Seekers,4546.16,0
ID-001155,0.0405,0,Low,Stable Value Seekers,6882.33,0
ID-006993,0.0405,0,Low,Stable Value Seekers,6229.77,0
ID-004630,0.0404,0,Low,High Value Loyalists,5148.28,0
ID-004941,0.0404,0,Low,High Value Loyalists,4401.52,0
ID-002201,0.0404,0,Low,Stable Value Seekers,4410.49,0
ID-003141,0.0403,0,Low,Stable Value Seekers,5061.97,0
ID-000946,0.0403,0,Low,At-Risk New Customers,2115.16,0
ID-006619,0.0403,0,Low,Stable Value Seekers,6874.55,0
ID-003948,0.0403,0,Low,Stable Value Seekers,5898.27,0
ID-002536,0.0403,0,Low,Stable Value Seekers,7177.81,0
ID-000473,0.0401,0,Low,Stable Value Seekers,6053.78,0
ID-006186,0.0401,0,Low,Stable Value Seekers,6296.39,0
ID-000360,0.04,0,Low,Stable Value Seekers,1574.1,0
ID-002173,0.04,0,Low,Stable Value Seekers,6210.13,0
ID-004662,0.04,0,Low,High Value Loyalists,1826.79,0
ID-005220,0.04,0,Low,Stable Value Seekers,3817.9,0
ID-001380,0.04,0,Low,At-Risk New Customers,4571.67,0
ID-004469,0.0399,0,Low,High Value Loyalists,1549.19,0
ID-000852,0.0398,0,Low,Stable Value Seekers,5406.92,0
ID-002348,0.0398,0,Low,Stable Value Seekers,5817.9,0
ID-002864,0.0398,0,Low,Stable Value Seekers,6740.94,0
ID-003888,0.0397,0,Low,Stable Value Seekers,3339.08,0
ID-002098,0.0397,0,Low,Stable Value Seekers,6438.55,0
ID-000328,0.0396,0,Low,Stable Value Seekers,2109.42,0
ID-006309,0.0395,0,Low,At-Risk New Customers,2375.41,0
ID-002200,0.0395,0,Low,Stable Value Seekers,4422.92,0
ID-002373,0.0395,0,Low,High Value Loyalists,3767.23,0
ID-006738,0.0395,0,Low,Stable Value Seekers,6773.11,0
ID-000116,0.0395,0,Low,At-Risk New Customers,1925.12,0
ID-002684,0.0394,0,Low,Stable Value Seekers,6976.61,0
ID-005816,0.0394,0,Low,At-Risk New Customers,1281.38,0
ID-000439,0.0394,0,Low,At-Risk New Customers,6894.39,0
ID-007027,0.0393,0,Low,Stable Value Seekers,6405.24,0
ID-001047,0.0393,0,Low,Stable Value Seekers,2391.3,0
ID-005793,0.0391,0,Low,Stable Value Seekers,3293.26,0
ID-000712,0.0391,0,Low,High Value Loyalists,5072.96,0
ID-003993,0.0391,0,Low,Stable Value Seekers,2529.6,0
ID-000603,0.0391,0,Low,At-Risk New Customers,3493.06,0
ID-003511,0.039,0,Low,Stable Value Seekers,6248.2,0
ID-006236,0.039,0,Low,Stable Value Seekers,7116.36,0
ID-004288,0.039,0,Low,At-Risk New Customers,2582.72,0
ID-006923,0.039,0,Low,Stable Value Seekers,3162.64,0
ID-001777,0.039,0,Low,Stable Value Seekers,6085.91,0
ID-006921,0.0389,0,Low,Stable Value Seekers,2860.35,0
ID-000183,0.0388,0,Low,Stable Value Seekers,6287.88,0
ID-002818,0.0388,0,Low,At-Risk New Customers,6472.04,0
ID-007030,0.0388,0,Low,Stable Value Seekers,7018.8,0
ID-002842,0.0388,0,Low,Stable Value Seekers,6539.59,1
ID-000999,0.0387,0,Low,At-Risk New Customers,1389.06,0
ID-000327,0.0387,0,Low,High Value Loyalists,3895.27,0
ID-003907,0.0386,0,Low,Stable Value Seekers,1784.09,0
ID-002162,0.0385,0,Low,Stable Value Seekers,7246.59,0
ID-002205,0.0385,0,Low,Stable Value Seekers,1400.3,0
ID-002430,0.0385,0,Low,Stable Value Seekers,5074.46,0
ID-003465,0.0385,0,Low,Stable Value Seekers,7354.21,0
ID-000558,0.0385,0,Low,Stable Value Seekers,1542.67,0
ID-006145,0.0384,0,Low,At-Risk New Customers,1482.58,0
ID-000430,0.0384,0,Low,Stable Value Seekers,5465.26,0
ID-006043,0.0384,0,Low,Stable Value Seekers,3428.01,0
ID-000122,0.0383,0,Low,Stable Value Seekers,4425.92,0
ID-003873,0.0383,0,Low,Stable Value Seekers,6367.26,0
ID-005535,0.0383,0,Low,Stable Value Seekers,6572.87,0
ID-006781,0.0383,0,Low,Stable Value Seekers,4780.61,0
ID-003886,0.0383,0,Low,Stable Value Seekers,4240.65,0
ID-000827,0.0383,0,Low,Stable Value Seekers,6904.67,0
ID-001994,0.0382,0,Low,Stable Value Seekers,7337.22,0
ID-001309,0.0382,0,Low,Stable Value Seekers,7617.11,0
ID-001239,0.0382,0,Low,Stable Value Seekers,6758.01,0
ID-003653,0.0382,0,Low,At-Risk New Customers,4888.3,0
ID-001032,0.0382,0,Low,Stable Value Seekers,1424.18,0
ID-000890,0.0381,0,Low,Stable Value Seekers,6845.04,0
ID-004884,0.0381,0,Low,Stable Value Seekers,3028.14,0
ID-000646,0.0381,0,Low,Stable Value Seekers,4038.04,0
ID-000952,0.0381,0,Low,At-Risk New Customers,2390.69,0
ID-003736,0.038,0,Low,Stable Value Seekers,7165.41,0
ID-005815,0.038,0,Low,Stable Value Seekers,4555.38,1
ID-004077,0.038,0,Low,Stable Value Seekers,1216.93,0
ID-004350,0.038,0,Low,Stable Value Seekers,4443.89,0
ID-002661,0.038,0,Low,Stable Value Seekers,4928.32,0
ID-006247,0.038,0,Low,Stable Value Seekers,7118.85,0
ID-002831,0.0379,0,Low,Stable Value Seekers,7515.98,0
ID-003682,0.0379,0,Low,Stable Value Seekers,6499.51,0
ID-000934,0.0379,0,Low,Stable Value Seekers,2391.53,0
ID-005512,0.0378,0,Low,Stable Value Seekers,1328.11,0
ID-005844,0.0378,0,Low,Stable Value Seekers,2024.67,0
ID-003936,0.0378,0,Low,Stable Value Seekers,7288.48,1
ID-004670,0.0378,0,Low,Stable Value Seekers,4918.81,0
ID-001925,0.0377,0,Low,High Value Loyalists,5111.3,0
ID-004520,0.0377,0,Low,Stable Value Seekers,7819.5,0
ID-003531,0.0377,0,Low,Stable Value Seekers,5076.32,0
ID-001385,0.0377,0,Low,High Value Loyalists,2617.67,0
ID-005283,0.0376,0,Low,At-Risk New Customers,2992.6,0
ID-004927,0.0376,0,Low,Stable Value Seekers,1397.22,0
ID-001300,0.0376,0,Low,Stable Value Seekers,5012.44,0
ID-006854,0.0376,0,Low,Stable Value Seekers,2694.3,0
ID-001655,0.0376,0,Low,Stable Value Seekers,2159.55,0
ID-002308,0.0376,0,Low,Stable Value Seekers,4601.2,0
ID-001921,0.0376,0,Low,Stable Value Seekers,4253.09,0
ID-001284,0.0376,0,Low,Stable Value Seekers,6120.53,0
ID-005399,0.0376,0,Low,Stable Value Seekers,4273.17,0
ID-004353,0.0375,0,Low,Stable Value Seekers,7229.77,0
ID-001045,0.0375,0,Low,High Value Loyalists,1941.74,0
ID-000741,0.0375,0,Low,Stable Value Seekers,7651.55,0
ID-002679,0.0375,0,Low,Stable Value Seekers,7210.39,0
ID-003824,0.0374,0,Low,Stable Value Seekers,5441.54,0
ID-002363,0.0374,0,Low,Stable Value Seekers,5622.94,0
ID-005352,0.0374,0,Low,Stable Value Seekers,2731.05,0
ID-006157,0.0374,0,Low,Stable Value Seekers,3223.76,0
ID-002928,0.0373,0,Low,Stable Value Seekers,4916.28,0
ID-001312,0.0373,0,Low,Stable Value Seekers,7031.21,0
ID-003488,0.0373,0,Low,Stable Value Seekers,5802.17,0
ID-004010,0.0373,0,Low,Stable Value Seekers,1220.34,0
ID-004044,0.0372,0,Low,Stable Value Seekers,1879.34,0
ID-000275,0.0371,0,Low,Stable Value Seekers,2113.27,0
ID-000808,0.0371,0,Low,Stable Value Seekers,6640.24,0
ID-000684,0.0371,0,Low,Stable Value Seekers,3342.03,0
ID-005851,0.0371,0,Low,At-Risk New Customers,2825.93,0
ID-004047,0.0371,0,Low,Stable Value Seekers,7270.04,0
ID-002856,0.0371,0,Low,Stable Value Seekers,4103.98,0
ID-006749,0.0371,0,Low,At-Risk New Customers,4384.11,0
ID-006129,0.0371,0,Low,High Value Loyalists,2373.4,0
ID-003645,0.037,0,Low,Stable Value Seekers,4418.95,1
ID-006094,0.0369,0,Low,Stable Value Seekers,1789.64,0
ID-001212,0.0369,0,Low,Stable Value Seekers,1915.8,0
ID-002878,0.0368,0,Low,At-Risk New Customers,3702.26,0
ID-003715,0.0368,0,Low,Stable Value Seekers,7521.46,0
ID-001842,0.0367,0,Low,Stable Value Seekers,6672.43,0
ID-005193,0.0367,0,Low,Stable Value Seekers,5272.21,0
ID-005375,0.0367,0,Low,At-Risk New Customers,3090.5,0
ID-006169,0.0367,0,Low,Stable Value Seekers,2693.2,0
ID-000730,0.0366,0,Low,Stable Value Seekers,3839.88,0
ID-003181,0.0366,0,Low,Stable Value Seekers,3531.01,1
ID-003724,0.0366,0,Low,Stable Value Seekers,2522.03,0
ID-003342,0.0365,0,Low,Stable Value Seekers,6918.92,0
ID-003335,0.0365,0,Low,Stable Value Seekers,3965.58,0
ID-005351,0.0365,0,Low,Stable Value Seekers,1186.15,0
ID-006759,0.0365,0,Low,Stable Value Seekers,4836.79,0
ID-006367,0.0365,0,Low,Stable Value Seekers,2229.84,0
ID-004201,0.0365,0,Low,Stable Value Seekers,4107.55,0
ID-001961,0.0365,0,Low,Stable Value Seekers,2865.48,0
ID-001220,0.0364,0,Low,Stable Value Seekers,1522.63,0
ID-002533,0.0364,0,Low,Stable Value Seekers,4644.95,0
ID-001201,0.0362,0,Low,Stable Value Seekers,3638.64,0
ID-001174,0.0362,0,Low,Stable Value Seekers,6460.65,0
ID-000849,0.0362,0,Low,Stable Value Seekers,2551.2,0
ID-004566,0.0362,0,Low,High Value Loyalists,5195.52,0
ID-004284,0.0362,0,Low,At-Risk New Customers,1579.49,0
ID-001824,0.0361,0,Low,Stable Value Seekers,7263.16,0
ID-006686,0.0361,0,Low,At-Risk New Customers,2502.34,0
ID-000268,0.036,0,Low,Stable Value Seekers,5519.54,0
ID-005944,0.036,0,Low,At-Risk New Customers,2583.88,0
ID-005353,0.036,0,Low,Stable Value Seekers,2155.53,0
ID-001140,0.0359,0,Low,At-Risk New Customers,3199.72,0
ID-003677,0.0359,0,Low,Stable Value Seekers,2095.32,0
ID-001917,0.0359,0,Low,At-Risk New Customers,3218.42,0
ID-000602,0.0359,0,Low,Stable Value Seekers,4056.54,0
ID-003093,0.0359,0,Low,At-Risk New Customers,6019.33,0
ID-003755,0.0358,0,Low,Stable Value Seekers,6535.08,0
ID-006866,0.0358,0,Low,Stable Value Seekers,3594.69,0
ID-002602,0.0357,0,Low,Stable Value Seekers,1246.98,0
ID-004609,0.0357,0,Low,High Value Loyalists,6088.37,0
ID-003595,0.0356,0,Low,Stable Value Seekers,7112.91,0
ID-006660,0.0356,0,Low,Stable Value Seekers,6094.48,0
ID-001176,0.0356,0,Low,Stable Value Seekers,6993.76,0
ID-003145,0.0356,0,Low,Stable Value Seekers,2302.39,0
ID-006495,0.0355,0,Low,High Value Loyalists,1579.61,0
ID-000309,0.0355,0,Low,Stable Value Seekers,2573.11,0
ID-003597,0.0355,0,Low,Stable Value Seekers,7387.27,0
ID-002417,0.0355,0,Low,Stable Value Seekers,4729.25,0
ID-005053,0.0355,0,Low,Stable Value Seekers,4967.08,0
ID-004221,0.0355,0,Low,Stable Value Seekers,6516.98,0
ID-005254,0.0355,0,Low,At-Risk New Customers,1178.92,0
ID-000152,0.0355,0,Low,Stable Value Seekers,1246.69,0
ID-005105,0.0354,0,Low,Stable Value Seekers,1887.9,0
ID-005592,0.0354,0,Low,Stable Value Seekers,4689.69,0
ID-002095,0.0353,0,Low,At-Risk New Customers,3232.02,0
ID-000671,0.0352,0,Low,Stable Value Seekers,6140.41,0
ID-003024,0.0352,0,Low,Stable Value Seekers,5343.7,0
ID-006700,0.0352,0,Low,At-Risk New Customers,3210.03,0
ID-002110,0.0352,0,Low,At-Risk New Customers,2155.93,0
ID-006246,0.0352,0,Low,Stable Value Seekers,5327.67,0
ID-002227,0.0352,0,Low,At-Risk New Customers,4335.71,0
ID-000904,0.0351,0,Low,Stable Value Seekers,6612.86,0
ID-004421,0.0351,0,Low,Stable Value Seekers,6058.27,0
ID-005410,0.0351,0,Low,High Value Loyalists,4558.75,0
ID-006584,0.0351,0,Low,Stable Value Seekers,2864.03,0
ID-001165,0.0351,0,Low,Stable Value Seekers,2826.62,0
ID-004891,0.0351,0,Low,High Value Loyalists,4540.26,0
ID-005411,0.0351,0,Low,Stable Value Seekers,3277.57,0
ID-006045,0.0351,0,Low,Stable Value Seekers,7204.2,0
ID-001814,0.0351,0,Low,Stable Value Seekers,4275.97,0
ID-000148,0.0351,0,Low,High Value Loyalists,4584.77,0
ID-004498,0.0351,0,Low,Stable Value Seekers,6067.83,0
ID-006722,0.035,0,Low,Stable Value Seekers,4749.01,0
ID-003698,0.035,0,Low,Stable Value Seekers,7541.31,0
ID-006790,0.035,0,Low,Stable Value Seekers,1181.68,1
ID-002981,0.035,0,Low,Stable Value Seekers,7086.3,0
ID-006607,0.0349,0,Low,Stable Value Seekers,3523.39,0
ID-004922,0.0349,0,Low,Stable Value Seekers,3734.8,0
ID-002544,0.0349,0,Low,Stable Value Seekers,1199.27,0
ID-002293,0.0349,0,Low,Stable Value Seekers,7212.09,0
ID-006244,0.0349,0,Low,Stable Value Seekers,7191.15,0
ID-005614,0.0349,0,Low,Stable Value Seekers,5238.33,0
ID-002700,0.0349,0,Low,Stable Value Seekers,7572.12,0
ID-000522,0.0348,0,Low,At-Risk New Customers,2617.54,0
ID-000718,0.0348,0,Low,At-Risk New Customers,5852.17,0
ID-002457,0.0347,0,Low,Stable Value Seekers,5270.06,0
ID-000942,0.0347,0,Low,Stable Value Seekers,5098.29,0
ID-003114,0.0347,0,Low,High Value Loyalists,5973.34,0
ID-006198,0.0347,0,Low,Stable Value Seekers,2862.28,0
ID-006139,0.0347,0,Low,Stable Value Seekers,2216.77,0
ID-000957,0.0347,0,Low,High Value Loyalists,2262.26,0
