customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded
ID-006574,0,0,0,1,0.6806,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,3,0.3735,0.3194,0
ID-006575,1,1,0,0,0.9861,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,3,0.2565,0.3649,0
ID-006576,1,1,1,0,0.2361,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0.0,0.036,1
ID-006577,1,1,0,0,0.75,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0.9199,0.6993,0
ID-006578,0,1,1,0,0.25,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0.0048,0.0392,0
ID-006579,1,1,0,0,0.0833,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2,0.3559,0.0379,0
ID-006580,1,1,1,0,0.3472,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,3,0.5814,0.2241,0
ID-006581,0,1,1,0,0.3333,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,3,0.5871,0.2168,0
ID-006582,0,0,0,1,0.9167,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,2,0.9103,0.8473,0
ID-006583,1,1,1,1,0.875,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0.479,0.4889,0
ID-006584,1,0,1,0,0.9722,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,1,2,0.2744,0.3745,0
ID-006585,0,0,1,0,0.4444,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.3677,0.2064,0
ID-006586,1,1,0,0,0.0556,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2,0,3,0.1749,0.0167,0
ID-006587,0,0,0,0,0.2361,1,0,0,1,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,3,0.4709,0.1303,0
ID-006588,1,1,0,1,0.5972,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,3,0.5777,0.3836,0
ID-006589,0,0,1,1,0.3472,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0.9388,0.3293,1
ID-006590,0,1,1,1,0.5278,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,3,0.9895,0.5233,0
ID-006591,1,1,0,0,0.6389,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,3,0.655,0.4523,0
ID-006592,0,0,0,0,0.7778,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,3,0.5722,0.496,0
ID-006593,0,1,0,0,0.5139,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,2,1,3,0.5649,0.3245,0
ID-006594,1,1,0,1,0.3611,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.5012,0.2085,0
ID-006595,0,0,0,1,0.5694,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,2,0.4846,0.3209,0
ID-006596,0,0,0,1,0.8611,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0.3997,0.4232,0
ID-006597,0,0,1,1,0.1389,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0.8049,0.116,0
ID-006598,1,0,0,0,0.7778,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.5801,0.5012,1
ID-006599,1,0,0,0,0.25,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0.7226,0.1913,0
ID-006600,1,1,0,0,0.8472,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0.3684,0.3939,0
ID-006601,1,0,0,1,0.9306,1,1,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2,1,3,0.954,0.8946,0
ID-006602,0,1,0,1,0.4028,1,0,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,2,1,1,0.934,0.3804,0
ID-006603,0,1,1,1,0.1389,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0.7,0.1036,0
ID-006604,1,0,0,0,0.2361,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0.4562,0.1274,1
ID-006605,1,0,1,0,0.7083,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,2,0.3888,0.3416,0
ID-006606,0,1,0,0,0.8472,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.5045,0.4916,0
ID-006607,1,1,0,0,0.6944,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,2,0.355,0.315,0
ID-006608,1,0,0,0,0.3056,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0.5621,0.1922,0
ID-006609,1,1,0,0,0.1389,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,2,0.2219,0.0473,0
ID-006610,0,0,1,1,0.3333,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,3,0.9067,0.3071,0
ID-006611,0,1,1,1,0.625,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,3,0.8936,0.5688,0
ID-006612,1,0,0,0,0.3889,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,2,0.9244,0.3641,0
ID-006613,0,1,1,0,0.8472,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,3,0.2898,0.3374,0
ID-006614,1,0,0,1,0.3056,0,0,0,1,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.6957,0.2268,0
ID-006615,1,1,0,0,0.75,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.2137,0.2503,0
ID-006616,0,1,0,0,0.4028,1,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,3,0.0518,0.0792,0
ID-006617,1,0,0,1,0.2778,1,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1,3,0.7746,0.2248,0
ID-006618,1,0,1,1,0.7917,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,3,0.8524,0.6929,0
ID-006619,1,0,1,0,0.8611,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1,0,0.9044,0.7916,0
ID-006620,0,1,1,1,0.1944,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,0.6206,0.132,0
ID-006621,0,0,1,1,0.4583,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0804,0.1012,1
ID-006622,1,1,1,1,0.6667,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,3,0.9026,0.6118,0
ID-006623,0,1,0,0,0.8889,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2,0.6438,0.6208,0
ID-006624,1,0,0,1,0.2361,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,0,2,0.3314,0.1024,0
ID-006625,1,0,0,1,0.9167,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,3,0.503,0.5307,0
ID-006626,1,0,1,0,0.8472,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.4247,0.4344,0
ID-006627,1,1,1,1,0.625,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,0,0.2426,0.2239,0
ID-006628,0,0,0,0,0.7222,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,3,0.0209,0.123,0
ID-006629,1,1,1,0,0.4306,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,0.8002,0.3578,0
ID-006630,0,1,1,0,0.4306,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,2,1,1,0.0764,0.0936,0
ID-006631,1,1,0,1,0.75,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,2,0.4978,0.431,0
ID-006632,1,0,0,1,0.4444,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.9776,0.4362,0
ID-006633,0,1,1,0,1.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0.7211,0.7639,0
ID-006634,0,1,1,1,0.7917,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0.5508,0.4905,0
ID-006635,1,0,0,0,0.5694,1,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0.2014,0.1841,0
ID-006636,0,0,1,0,0.7917,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,2,0.7728,0.6395,0
ID-006637,1,1,0,1,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0.1196,0.0,0
ID-006638,0,0,1,0,0.4028,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0.8008,0.3349,0
ID-006639,1,1,0,1,0.2639,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0.4902,0.1499,0
ID-006640,1,0,0,0,0.4306,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.5024,0.2491,0
ID-006641,1,0,1,0,0.4583,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0.2441,0.1648,0
ID-006642,0,1,1,0,0.2222,1,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,3,0.1927,0.0702,0
ID-006643,1,0,1,0,0.4028,1,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0.9409,0.3827,0
ID-006644,0,1,1,1,0.4583,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0.5929,0.3003,1
ID-006645,1,1,1,1,0.7361,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.2026,0.2388,0
ID-006646,1,0,0,0,0.4722,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0.6324,0.3252,1
ID-006647,0,1,0,1,0.5833,1,0,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0.7817,0.4756,0
ID-006648,0,0,1,1,0.3611,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,2,0.7821,0.2945,0
ID-006649,1,0,0,1,0.125,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,3,0.1209,0.0319,0
ID-006650,1,1,0,0,0.5278,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0.8594,0.465,0
ID-006651,1,0,1,1,0.3611,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.1834,0.1112,0
ID-006652,1,0,1,1,0.6528,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0.4614,0.355,0
ID-006653,0,1,1,0,0.625,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,2,0.5605,0.3923,0
ID-006654,0,1,0,0,0.4306,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.8762,0.3855,1
ID-006655,0,1,1,0,0.0972,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0.1601,0.028,0
ID-006656,1,1,1,1,0.7639,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,1,0.9106,0.7062,0
ID-006657,0,0,1,1,0.4861,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,2,0.3424,0.2153,0
ID-006658,0,1,1,0,0.0556,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0.0166,0.0093,1
ID-006659,1,0,1,1,0.2222,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.7808,0.181,0
ID-006660,0,0,0,1,0.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,2,0.7454,0.3923,0
ID-006661,0,1,0,0,0.4861,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.9225,0.4543,0
ID-006662,1,0,0,0,0.1111,0,1,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2,0.1187,0.0281,0
ID-006663,0,1,1,0,0.25,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.5496,0.1546,0
ID-006664,1,0,1,1,0.1389,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0.843,0.1204,0
ID-006665,0,1,0,0,0.9306,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0.2323,0.3253,0
ID-006666,0,1,1,1,0.0972,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0.9123,0.09,1
ID-006667,1,1,1,0,0.5694,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0.4682,0.3129,0
ID-006668,1,1,0,0,0.6806,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0.2797,0.2652,0
ID-006669,1,1,0,1,0.6528,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,2,1,2,0.8397,0.5643,0
ID-006670,1,1,1,1,0.4583,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,3,0.1142,0.1143,1
ID-006671,1,1,1,0,0.6111,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.9126,0.566,0
ID-006672,0,1,0,0,0.1528,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,0.6408,0.1063,0
ID-006673,0,1,1,1,0.1944,1,0,0,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0.2224,0.0663,0
ID-006674,0,1,1,1,0.8889,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,3,0.5953,0.5842,0
ID-006675,0,1,1,0,0.1944,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,2,0,2,0.8749,0.1739,0
ID-006676,1,1,1,1,0.7222,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0.4854,0.4074,0
ID-006677,1,0,0,0,0.8194,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,3,0.6272,0.5607,0
ID-006678,0,1,1,0,0.3611,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,3,0.0443,0.0687,0
ID-006679,0,1,1,0,0.4028,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,1,1,0.6328,0.2775,0
ID-006680,0,0,1,1,0.25,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,1,0.3216,0.1063,0
ID-006681,1,1,1,0,0.9444,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,2,0.7751,0.7647,0
ID-006682,1,0,0,0,0.3472,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,3,0.1741,0.1042,0
ID-006683,1,1,1,1,0.6528,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,3,0.8515,0.5708,1
ID-006684,0,0,0,0,0.0139,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,1,3,0.3248,0.0059,0
ID-006685,1,0,0,1,0.9444,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.1285,0.2471,0
ID-006686,1,1,1,0,0.2639,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,2,0.2401,0.094,0
ID-006687,0,0,0,1,0.3056,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,0,3,0.8905,0.2773,0
ID-006688,1,0,1,0,0.5417,0,0,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.7447,0.4246,0
ID-006689,1,0,1,1,0.2361,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,1,3,0.2359,0.0832,0
ID-006690,0,1,0,1,0.375,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.6689,0.2699,0
ID-006691,1,0,1,1,0.25,1,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2,0,2,0.4924,0.1425,0
ID-006692,1,0,0,1,0.625,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0.8008,0.5197,0
ID-006693,1,0,1,0,0.5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0.0649,0.1038,1
ID-006694,1,0,1,1,0.625,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.241,0.2231,0
ID-006695,0,1,0,1,0.0972,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,0.4708,0.0536,0
ID-006696,1,0,0,0,0.4861,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.055,0.0969,1
ID-006697,1,0,0,0,0.4861,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8376,0.4193,0
ID-006698,1,0,0,1,0.4028,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2,1,1,0.3345,0.1757,0
ID-006699,0,0,1,1,0.4722,1,1,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0.6411,0.3287,0
ID-006700,0,0,0,1,0.4861,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2,1,2,0.3179,0.2052,0
ID-006701,1,1,1,0,0.9583,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0.8611,0.8458,0
ID-006702,1,1,1,1,0.4583,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.6929,0.3392,1
ID-006703,1,0,1,1,0.8333,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0.1969,0.2663,1
ID-006704,1,0,1,0,0.8889,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0.3128,0.3714,0
ID-006705,1,0,0,1,0.5278,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0.6794,0.3845,0
ID-006706,0,1,1,1,0.625,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0.0401,0.1166,0
ID-006707,0,1,0,0,0.3472,0,0,1,0,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0.816,0.2932,0
ID-006708,0,1,1,0,0.2083,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0702,0.0442,1
ID-006709,1,0,0,0,0.3889,1,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,3,0.235,0.1368,0
ID-006710,1,1,0,1,0.375,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.5459,0.2308,1
ID-006711,1,1,0,1,0.1944,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,3,0.7851,0.1591,0
ID-006712,0,1,1,1,0.1806,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0895,0.0413,0
ID-006713,1,0,1,0,0.6389,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,2,0.704,0.4788,0
ID-006714,1,1,1,0,0.8333,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0.5471,0.5137,1
ID-006715,1,0,0,1,0.6528,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.0334,0.1181,0
ID-006716,1,1,0,0,0.9861,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0.3479,0.4413,0
ID-006717,1,1,0,1,0.375,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.2744,0.1445,0
ID-006718,1,0,1,0,0.0833,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3,0.4709,0.046,0
ID-006719,1,0,0,1,0.125,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0.3732,0.0586,0
ID-006720,1,1,1,1,0.4861,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0.2463,0.1757,1
ID-006721,1,0,1,0,0.375,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0.76,0.2988,0
ID-006722,0,0,0,0,0.7222,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,1,3,0.5411,0.4415,0
ID-006723,0,0,0,1,0.75,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,3,0.0018,0.1156,0
ID-006724,0,1,1,1,0.125,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0.9072,0.1152,1
ID-006725,0,1,0,1,0.1944,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,3,0.1486,0.0542,0
ID-006726,0,1,0,1,0.6528,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.528,0.3918,1
ID-006727,1,1,1,0,0.375,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0.6768,0.2724,0
ID-006728,1,0,0,0,0.8333,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.2858,0.3291,0
ID-006729,1,0,1,1,0.8056,1,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2,0,2,0.0291,0.1428,0
ID-006730,0,1,1,0,0.5417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0.6265,0.3703,0
ID-006731,1,0,0,0,0.375,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,3,0.4165,0.1896,0
ID-006732,1,1,0,0,0.9444,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0.3017,0.3857,0
ID-006733,1,1,0,1,0.5,1,0,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0.8624,0.4418,0
ID-006734,0,0,1,1,0.8611,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0.6392,0.598,0
ID-006735,1,1,1,0,0.8611,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,2,0.8025,0.7173,0
ID-006736,1,0,0,0,0.6667,1,1,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,1,0.3783,0.3156,0
ID-006737,1,1,0,0,0.6389,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0.1391,0.1729,0
ID-006738,1,0,1,0,0.9583,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,1,0.833,0.823,0
