customerID,gender,SeniorCitizen,Partner,Dependent,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-005337,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,48.52,1601.16,No
ID-005338,Female,0,No,Yes,65,No,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,69.89,4542.85,No
ID-005339,Male,0,Yes,No,44,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,85.44,3759.36,No
ID-005340,Male,1,Yes,Yes,25,No,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,46.0,1150.0,No
ID-005341,Male,1,No,No,20,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Electronic check,46.56,931.2,No
ID-005342,Male,0,Yes,Yes,14,No,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,34.36,481.04,No
ID-005343,Female,0,Yes,No,16,No,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,79.27,1268.32,No
ID-005344,Female,0,No,No,12,No,No phone service,No,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Credit card,108.97,1307.64,No
ID-005345,Male,1,Yes,Yes,49,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,29.83,1461.67,No
ID-005346,Male,0,No,Yes,27,No,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,106.61,2878.47,No
ID-005347,Female,1,Yes,Yes,69,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card,108.46,7483.74,No
ID-005348,Female,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,46.35,139.05,No
ID-005349,Male,0,No,No,50,No,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,31.94,1597.0,No
ID-005350,Male,0,No,No,48,No,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer,43.76,2100.48,No
ID-005351,Female,0,No,Yes,62,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card,104.72,6492.64,No
ID-005352,Female,0,No,No,50,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card,117.82,5891.0,No
ID-005353,Female,0,No,No,12,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,106.22,1274.64,No
ID-005354,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,No,Credit card,114.62,916.96,No
ID-005355,Female,0,Yes,No,1,No,No phone service,No,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,35.86,35.86,No
ID-005356,Female,1,No,No,55,No,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,69.27,3809.85,No
ID-005357,Male,0,No,Yes,59,No,No,No,No,No internet service,No,No,Yes,No internet service,Two year,No,Mailed check,69.8,4118.2,No
ID-005358,Male,1,No,No,43,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card,59.17,2544.31,No
ID-005359,Male,0,Yes,No,23,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,68.38,1572.74,No
ID-005360,Male,0,No,No,43,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.39,4746.77,No
ID-005361,Female,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,22.84,822.24,No
ID-005362,Female,1,No,Yes,63,No,No phone service,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,49.9,3143.7,No
ID-005363,Female,0,Yes,Yes,30,No,Yes,No,No,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,75.0,2250.0,No
ID-005364,Female,1,Yes,Yes,44,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.39,4901.16,No
ID-005365,Male,0,No,Yes,49,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card,61.25,3001.25,No
ID-005366,Male,1,Yes,Yes,42,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Credit card,73.99,3107.58,No
ID-005367,Female,0,Yes,Yes,10,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,50.52,505.2,No
ID-005368,Male,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,105.56,6966.96,No
ID-005369,Male,0,Yes,Yes,15,No,Yes,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,106.99,1604.85,No
ID-005370,Female,0,No,No,48,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,51.97,2494.56,No
ID-005371,Female,1,Yes,No,1,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,42.01,42.01,No
ID-005372,Female,0,Yes,No,43,No,No,DSL,No internet service,Yes,No,Yes,Yes,No,One year,No,Bank transfer,85.6,3680.8,No
ID-005373,Male,1,No,No,27,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,40.18,1084.86,No
ID-005374,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer,37.79,1700.55,No
ID-005375,Female,1,Yes,Yes,46,Yes,No phone service,No,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,112.61,5180.06,No
ID-005376,Male,0,Yes,Yes,50,No,Yes,No,No,No,No internet service,No,No,No,One year,No,Mailed check,78.24,3912.0,No
ID-005377,Female,0,No,Yes,12,No,No,No,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,54.99,659.88,No
ID-005378,Male,0,Yes,No,50,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,Two year,No,Bank transfer,89.14,4457.0,No
ID-005379,Male,1,Yes,No,53,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,44.16,2340.48,No
ID-005380,Male,1,No,No,36,No,No phone service,No,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Credit card,49.72,1789.92,No
ID-005381,Male,0,No,Yes,61,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Mailed check,44.96,2742.56,No
ID-005382,Male,0,Yes,No,33,No,No phone service,DSL,Yes,No internet service,No,Yes,No,No,Two year,No,Electronic check,111.68,3685.44,No
ID-005383,Female,1,No,No,59,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,24.64,1453.76,No
ID-005384,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,83.16,415.8,No
ID-005385,Female,0,No,Yes,59,No,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,77.94,4598.46,No
ID-005386,Female,0,No,No,13,No,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,35.84,465.92,No
ID-005387,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,70.04,490.28,No
ID-005388,Male,0,No,No,51,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,No,Bank transfer,50.35,2567.85,No
ID-005389,Male,0,No,Yes,68,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Electronic check,22.93,1559.24,No
ID-005390,Male,0,Yes,Yes,58,No,No,DSL,No,No,No internet service,No,No internet service,No,Two year,Yes,Credit card,107.42,6230.36,No
ID-005391,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card,104.9,2622.5,No
ID-005392,Male,0,Yes,No,5,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,28.83,144.15,No
ID-005393,Male,0,No,No,37,No,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,75.03,2776.11,No
ID-005394,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,75.58,2872.04,No
ID-005395,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,24.59,1745.89,No
ID-005396,Female,0,Yes,Yes,28,Yes,No,No,No internet service,Yes,No,No,Yes,No,One year,No,Electronic check,99.69,2791.32,No
ID-005397,Female,1,Yes,Yes,37,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer,78.49,2904.13,No
ID-005398,Female,1,Yes,Yes,26,No,No,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Mailed check,85.74,2229.24,No
ID-005399,Female,1,Yes,No,72,No,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,51.29,3692.88,No
ID-005400,Female,0,No,Yes,16,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No,Two year,No,Electronic check,106.87,1709.92,No
ID-005401,Female,1,Yes,No,14,No,Yes,No,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.3,256.2,No
ID-005402,Male,1,No,No,13,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,No,Bank transfer,56.73,737.49,No
ID-005403,Male,1,No,No,23,No,No phone service,DSL,No,No,No internet service,Yes,No,Yes,Two year,No,Bank transfer,26.35,606.05,No
ID-005404,Female,0,No,Yes,66,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card,50.4,3326.4,No
ID-005405,Female,1,Yes,Yes,53,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,117.55,6230.15,No
ID-005406,Female,0,Yes,No,3,No,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Credit card,38.43,115.29,No
ID-005407,Male,0,No,No,33,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card,101.11,3336.63,No
ID-005408,Male,0,No,No,37,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Two year,No,Bank transfer,31.36,1160.32,No
ID-005409,Male,1,No,Yes,61,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,81.44,4967.84,No
ID-005410,Male,0,No,Yes,32,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.88,2908.16,No
ID-005411,Female,0,Yes,No,34,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Mailed check,89.7,3049.8,No
ID-005412,Female,0,No,No,64,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,93.39,5976.96,No
ID-005413,Male,0,No,No,9,No,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.7,771.3,No
ID-005414,Female,0,Yes,No,72,No,No,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,32.19,2317.68,No
ID-005415,Male,0,Yes,No,37,Yes,Yes,No,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,29.29,1083.73,No
ID-005416,Male,1,Yes,Yes,34,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,80.73,2744.82,No
ID-005417,Male,0,Yes,No,58,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,76.74,4450.92,No
ID-005418,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,34.15,2322.2,No
ID-005419,Female,0,No,No,60,Yes,No phone service,No,No,No,No internet service,No internet service,No,No,Two year,No,Credit card,100.54,6032.4,No
ID-005420,Male,0,No,No,40,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,74.85,2994.0,No
ID-005421,Female,0,Yes,Yes,28,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,93.28,2611.84,No
ID-005422,Male,1,Yes,Yes,1,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,40.49,40.49,No
ID-005423,Female,0,Yes,Yes,19,No,No phone service,No,Yes,Yes,No,No,No,No internet service,One year,No,Bank transfer,70.81,1345.39,No
ID-005424,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,81.81,81.81,No
ID-005425,Female,1,Yes,Yes,36,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Credit card,78.53,2827.08,No
ID-005426,Male,0,Yes,Yes,44,Yes,No phone service,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,42.7,1878.8,No
ID-005427,Female,1,No,Yes,33,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,Two year,No,Credit card,64.5,2128.5,No
ID-005428,Male,0,No,No,50,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card,98.87,4943.5,No
ID-005429,Male,0,No,No,57,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,113.63,6476.91,No
ID-005430,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,28.54,713.5,No
ID-005431,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,88.65,5762.25,No
ID-005432,Male,1,No,Yes,51,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,49.49,2523.99,No
ID-005433,Male,1,No,Yes,55,No,Yes,No,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer,28.12,1546.6,No
ID-005434,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,No,Bank transfer,89.96,3328.52,No
ID-005435,Male,1,Yes,No,46,No,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,78.41,3606.86,No
ID-005436,Female,1,No,Yes,43,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.38,1392.34,No
ID-005437,Male,0,Yes,Yes,20,Yes,No,No,No,No,No,No internet service,Yes,No,One year,Yes,Credit card,54.93,1098.6,No
ID-005438,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,68.85,2272.05,No
ID-005439,Male,0,No,No,45,Yes,No,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,94.68,4260.6,No
ID-005440,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Mailed check,80.03,560.21,No
ID-005441,Male,1,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,95.26,1809.94,No
ID-005442,Male,1,Yes,Yes,7,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,89.83,628.81,No
ID-005443,Female,0,No,No,54,No,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,26.69,1441.26,No
ID-005444,Female,1,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer,66.03,396.18,No
ID-005445,Female,1,Yes,Yes,68,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,82.36,5600.48,No
ID-005446,Female,1,No,Yes,22,Yes,Yes,No,No,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,58.61,1289.42,No
ID-005447,Male,0,Yes,No,37,No,No,No,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Mailed check,72.63,2687.31,No
ID-005448,Female,1,Yes,Yes,14,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,33.19,464.66,No
ID-005449,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,93.36,93.36,No
ID-005450,Male,0,No,No,57,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,107.56,6130.92,No
ID-005451,Female,1,No,No,17,No,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,20.98,356.66,No
ID-005452,Male,0,Yes,No,1,No,No,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Credit card,68.6,68.6,No
ID-005453,Male,1,No,Yes,4,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,52.11,208.44,No
ID-005454,Female,1,No,No,9,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,23.89,215.01,No
ID-005455,Female,1,No,Yes,10,No,No phone service,No,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,53.42,534.2,No
ID-005456,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,51.04,765.6,No
ID-005457,Female,0,Yes,No,30,No,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,104.55,3136.5,No
ID-005458,Female,1,No,No,47,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,93.61,4399.67,No
ID-005459,Male,0,No,No,59,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Bank transfer,79.93,4715.87,No
ID-005460,Male,1,No,Yes,3,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Credit card,40.67,122.01,No
ID-005461,Female,0,No,No,57,No,No,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer,32.11,1830.27,No
ID-005462,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,82.98,4314.96,No
ID-005463,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,65.14,1954.2,No
ID-005464,Male,1,No,Yes,28,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,25.08,702.24,No
